total_rt,operation,air_temp,T_return(Simul),T_supply(Simul),T_return(Real),T_supply(Real),date
637.57,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",24.3,11.944625407166123,7.0,14.15,10.25,2021-06-23 13:45:00
620.39,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",24.3,11.938853503184713,7.0,14.15,10.25,2021-06-23 14:00:00
653.95,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",24.8,11.949371878310885,7.0,14.25,10.3,2021-06-23 14:15:00
645.32,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",24.1,11.946868051828565,7.0,14.25,10.3,2021-06-23 14:30:00
631.02,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",22.9,11.942664682384274,7.0,14.25,10.35,2021-06-23 14:45:00
635.86,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",22.5,11.944094549412954,7.0,14.3,10.35,2021-06-23 15:00:00
458.11,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",22.7,11.856764206955047,7.0,14.35,10.4,2021-06-23 15:15:00
458.11,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",23.0,11.856764206955047,7.0,14.35,10.4,2021-06-23 15:30:00
458.11,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",22.8,11.856764206955047,7.106764206955047,14.4,9.4,2021-06-23 15:45:00
467.06,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",22.8,11.97255726780508,7.22255726780508,14.4,9.4,2021-06-23 16:00:00
453.3,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",22.8,12.073715999143287,7.323715999143287,14.4,9.4,2021-06-23 16:15:00
460.81,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",22.8,12.178920286798817,7.428920286798817,14.4,9.4,2021-06-23 16:30:00
468.69,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",22.4,12.293650513645327,7.543650513645327,14.3,9.3,2021-06-23 16:45:00
472.11,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",22.5,12.406213151927437,7.656213151927437,14.3,9.3,2021-06-23 17:00:00
472.11,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",23.0,12.525697794269224,7.775697794269224,14.2,9.2,2021-06-23 17:15:00
442.26,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",22.7,12.625386806925269,7.875386806925269,13.7,8.8,2021-06-23 17:30:00
432.27,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",22.5,12.71805260212647,7.96805260212647,13.8,8.8,2021-06-23 17:45:00
432.27,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",22.2,12.808276440962507,8.058276440962507,13.7,8.8,2021-06-23 18:00:00
451.31,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",22.2,12.912074822618791,8.162074822618791,13.5,8.6,2021-06-23 18:15:00
451.31,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",22.0,13.012289830144057,8.262289830144057,13.5,8.6,2021-06-23 18:30:00
433.06,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",22.3,13.099106145251397,8.349106145251397,13.0,8.2,2021-06-23 18:45:00
457.94,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",22.5,13.206597369537548,8.456597369537548,13.0,8.2,2021-06-23 19:00:00
181.87,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.8,12.888675754625126,7.0,12.9,10.0,2021-06-23 19:15:00
464.11,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.3,11.860703812316716,13.900801177752586,12.9,10.0,2021-06-23 19:30:00
402.74,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.6,15.486665471066472,15.496665471066471,11.8,7.2,2021-06-23 19:45:00
402.74,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.7,15.547161645145865,15.567161645145864,11.7,7.2,2021-06-23 20:00:00
415.56,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.7,15.412548769159311,15.432548769159311,11.1,6.6,2021-06-23 20:15:00
398.01,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.5,15.423289823543636,15.443289823543635,11.1,6.6,2021-06-23 20:30:00
398.01,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.6,15.86010756586899,15.88010756586899,15.5875,17.0375,2021-06-23 20:45:00
398.01,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.5,15.000655064056081,15.020655064056081,15.5875,17.0375,2021-06-23 21:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.5,15.04,15.059999999999999,15.7,17.175,2021-06-23 21:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.4,15.079999999999995,15.099999999999994,16.4,17.35,2021-06-23 21:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.3,15.120000000000006,15.140000000000006,16.35,17.5,2021-06-23 21:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.3,15.160000000000004,15.180000000000003,16.35,17.4625,2021-06-23 22:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.3,15.2,15.219999999999999,16.4,17.4125,2021-06-23 22:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.1,15.239999999999997,15.259999999999996,16.4625,17.4375,2021-06-23 22:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.0,15.280000000000003,15.300000000000002,16.5125,17.4125,2021-06-23 22:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.0,15.32,15.34,16.5125,17.4,2021-06-23 23:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.0,15.359999999999996,15.379999999999995,16.575,17.45,2021-06-23 23:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.0,15.399999999999993,15.419999999999993,16.5875,17.4875,2021-06-23 23:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.0,15.440000000000005,15.460000000000004,16.65,17.5375,2021-06-23 23:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.9,15.48,15.49,16.7625,17.7,2021-06-24 00:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.9,15.51,15.52,16.8375,17.8625,2021-06-24 00:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.7,15.54,15.549999999999999,16.8375,17.8625,2021-06-24 00:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.7,15.57,15.58,16.9375,17.95,2021-06-24 00:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.7,15.600000000000001,15.610000000000001,16.9375,17.95,2021-06-24 01:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.7,15.630000000000003,15.640000000000002,16.975,17.9875,2021-06-24 01:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.5,15.660000000000004,15.670000000000003,17.0,18.075,2021-06-24 01:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.4,15.690000000000005,15.700000000000005,17.05,18.1,2021-06-24 01:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.3,15.720000000000006,15.730000000000006,17.125,18.2,2021-06-24 02:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.3,15.750000000000004,15.760000000000003,17.125,18.2,2021-06-24 02:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.1,15.780000000000003,15.790000000000003,17.1625,18.275,2021-06-24 02:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.0,15.810000000000004,15.820000000000004,17.1625,18.2875,2021-06-24 02:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.0,15.840000000000005,15.850000000000005,17.2375,18.3875,2021-06-24 03:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.0,15.870000000000006,15.880000000000006,17.2375,18.3875,2021-06-24 03:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.8,15.899999999999993,15.909999999999993,17.275,18.4875,2021-06-24 03:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.8,15.929999999999994,15.939999999999994,17.3125,18.5,2021-06-24 03:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.7,15.959999999999996,15.969999999999995,17.35,18.5875,2021-06-24 04:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.7,15.989999999999997,15.999999999999996,17.35,18.5875,2021-06-24 04:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.6,16.02,16.03,17.3875,18.65,2021-06-24 04:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.6,16.049999999999997,16.06,17.3875,18.65,2021-06-24 04:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.5,16.08,16.09,17.5,18.7125,2021-06-24 05:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.5,16.11,16.12,17.5,18.7125,2021-06-24 05:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.4,16.14,16.150000000000002,17.5,18.7875,2021-06-24 05:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.5,16.17,16.180000000000003,17.5,18.7875,2021-06-24 05:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.6,16.200000000000003,16.210000000000004,17.6,18.8875,2021-06-24 06:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.7,16.23,16.240000000000002,17.625,18.95,2021-06-24 06:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.9,16.26,16.270000000000003,17.65,18.95,2021-06-24 06:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.0,16.290000000000003,16.300000000000004,17.6625,19.0,2021-06-24 06:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.1,16.32,16.330000000000002,17.725,19.0125,2021-06-24 07:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.7,16.35,16.360000000000003,17.725,19.0125,2021-06-24 07:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.0,16.380000000000003,16.390000000000004,17.75,19.075,2021-06-24 07:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.2,16.410000000000004,16.420000000000005,17.75,19.075,2021-06-24 07:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.4,16.440000000000005,16.450000000000006,17.85,19.1375,2021-06-24 08:00:00
651.7,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",21.7,15.76769289185905,9.227692891859052,13.4,11.9,2021-06-24 08:15:00
712.58,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",21.7,14.204746046122759,7.664746046122759,14.35,13.2,2021-06-24 08:30:00
712.58,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",22.3,12.63502473350519,6.09502473350519,14.35,13.2,2021-06-24 08:45:00
699.22,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",22.5,11.061328319023627,7.0,13.3,12.15,2021-06-24 09:00:00
699.22,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",22.7,11.961612147874831,7.0,13.05,12.05,2021-06-24 09:15:00
732.84,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",23.1,11.968743643636857,7.0,12.95,11.9,2021-06-24 09:30:00
719.54,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",23.4,11.966319276692664,7.0,12.95,11.9,2021-06-24 09:45:00
751.03,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",23.8,11.972060381355933,7.0,12.7,11.65,2021-06-24 10:00:00
751.03,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",24.3,11.972060381355933,7.0,12.55,11.6,2021-06-24 10:15:00
734.22,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",24.3,11.969071467244182,7.0,12.5,11.5,2021-06-24 10:30:00
734.22,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",24.3,11.969071467244182,7.0,12.5,11.5,2021-06-24 10:45:00
678.3,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",24.3,11.956086511763845,7.0,12.55,11.5,2021-06-24 11:00:00
678.3,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",23.7,11.956086511763845,7.0,12.45,11.45,2021-06-24 11:15:00
712.72,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",23.7,11.964892727779326,7.0,12.45,11.45,2021-06-24 11:30:00
712.72,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",23.5,11.964892727779326,7.0,12.45,11.45,2021-06-24 11:45:00
732.45,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",23.9,11.968593135259805,7.0,12.45,11.4,2021-06-24 12:00:00
729.67,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",24.3,11.968203172873972,7.0,12.55,11.45,2021-06-24 12:15:00
734.35,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",24.3,11.969077745449628,7.0,12.55,11.45,2021-06-24 12:30:00
708.39,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",23.9,11.963772685866441,7.0,12.55,11.55,2021-06-24 12:45:00
692.34,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",23.9,11.959736351912882,7.0,12.55,11.45,2021-06-24 13:00:00
692.34,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",23.9,11.959736351912882,7.0,12.55,11.6,2021-06-24 13:15:00
759.35,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",23.9,11.97353942887084,7.0,12.55,11.6,2021-06-24 13:30:00
699.45,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",23.7,11.961691259931897,7.0,12.65,11.55,2021-06-24 13:45:00
726.32,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",23.9,11.967580876821009,7.0,12.65,11.55,2021-06-24 14:00:00
711.44,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",23.4,11.964619678995113,7.0,12.6,11.55,2021-06-24 14:15:00
711.44,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",23.4,11.964619678995113,7.0,12.6,11.55,2021-06-24 14:30:00
763.2,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",23.9,11.974125008147034,7.0,12.65,11.65,2021-06-24 14:45:00
763.2,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",23.0,11.974125008147034,7.0,12.65,11.65,2021-06-24 15:00:00
763.2,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",23.5,11.974125008147034,7.0,12.65,11.65,2021-06-24 15:15:00
691.32,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",23.5,11.959615522559357,7.0,12.65,11.65,2021-06-24 15:30:00
728.82,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",23.0,11.967961826857534,7.0,12.6,11.6,2021-06-24 15:45:00
709.24,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",23.0,11.96409574468085,7.0,12.6,11.6,2021-06-24 16:00:00
709.24,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",22.2,11.96409574468085,7.0,12.65,11.65,2021-06-24 16:15:00
713.44,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",22.2,11.964994084487435,7.0,12.65,11.65,2021-06-24 16:30:00
729.77,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",21.9,11.968205337690634,7.0,12.5,11.5,2021-06-24 16:45:00
729.77,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",21.7,11.968205337690634,7.0,12.5,11.5,2021-06-24 17:00:00
688.83,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",21.5,11.95882225901663,7.0,11.75,10.75,2021-06-24 17:15:00
688.83,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",21.5,11.95882225901663,7.0,11.75,10.75,2021-06-24 17:30:00
688.83,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",21.4,11.95882225901663,7.0,11.25,10.3,2021-06-24 17:45:00
703.42,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",21.6,11.96253703965006,7.0,11.25,10.3,2021-06-24 18:00:00
513.51,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.5,11.890296162270262,7.140296162270262,12.3,6.9,2021-06-24 18:15:00
516.67,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.5,12.03206589661049,7.28206589661049,12.3,6.9,2021-06-24 18:30:00
499.19,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.3,12.162640586797066,7.412640586797066,12.5,7.1,2021-06-24 18:45:00
507.71,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.3,12.297295476419634,7.5472954764196345,12.4,7.1,2021-06-24 19:00:00
461.61,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.0,12.409067466582464,7.659067466582464,12.3,6.9,2021-06-24 19:15:00
488.85,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.2,12.536109725685785,13.736615901288749,11.9,6.6,2021-06-24 19:30:00
488.85,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.2,16.060611471321696,16.070611471321698,11.8,6.6,2021-06-24 19:45:00
461.73,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.2,15.109343365253077,15.129343365253076,11.3,6.5,2021-06-24 20:00:00
436.77,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.0,15.746232542673463,15.766232542673462,11.2,6.7,2021-06-24 20:15:00
436.77,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.9,15.490346929727332,15.510346929727332,10.9,6.8,2021-06-24 20:30:00
436.77,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.9,14.949292839725118,14.969292839725117,15.525,15.8125,2021-06-24 20:45:00
436.77,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.0,15.272744402571492,15.292744402571492,15.625,15.975,2021-06-24 21:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.1,15.310000000000004,15.330000000000004,16.0875,16.425,2021-06-24 21:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.2,15.350000000000001,15.370000000000001,16.225,16.575,2021-06-24 21:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.2,15.389999999999997,15.409999999999997,16.275,16.6625,2021-06-24 21:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.1,15.429999999999994,15.449999999999994,16.3625,16.8,2021-06-24 22:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.1,15.470000000000006,15.490000000000006,16.45,16.925,2021-06-24 22:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.2,15.51,15.53,16.5125,16.9625,2021-06-24 22:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.1,15.549999999999994,15.569999999999993,16.5375,16.9875,2021-06-24 22:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.0,15.590000000000005,15.610000000000005,16.5875,17.1,2021-06-24 23:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.6,15.630000000000003,15.650000000000002,16.6375,17.1875,2021-06-24 23:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.5,15.669999999999998,15.689999999999998,16.6375,17.1875,2021-06-24 23:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.4,15.709999999999996,15.729999999999995,16.775,17.3125,2021-06-24 23:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.4,15.750000000000004,15.760000000000003,16.775,17.3125,2021-06-25 00:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.4,15.780000000000003,15.790000000000003,16.775,17.3125,2021-06-25 00:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.3,15.810000000000004,15.820000000000004,16.8,17.3875,2021-06-25 00:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.2,15.840000000000005,15.850000000000005,16.8625,17.475,2021-06-25 00:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.1,15.870000000000006,15.880000000000006,16.9125,17.5,2021-06-25 01:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.1,15.899999999999993,15.909999999999993,16.9625,17.5875,2021-06-25 01:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.0,15.929999999999994,15.939999999999994,16.9625,17.5875,2021-06-25 01:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.9,15.959999999999996,15.969999999999995,17.0125,17.675,2021-06-25 01:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.8,15.989999999999997,15.999999999999996,17.0375,17.7125,2021-06-25 02:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.7,16.02,16.03,17.0375,17.7125,2021-06-25 02:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.8,16.049999999999997,16.06,17.1,17.8,2021-06-25 02:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.8,16.08,16.09,17.125,17.85,2021-06-25 02:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.7,16.11,16.12,17.1375,17.875,2021-06-25 03:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.3,16.14,16.150000000000002,17.2125,17.9125,2021-06-25 03:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.3,16.17,16.180000000000003,17.2375,18.0,2021-06-25 03:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.3,16.200000000000003,16.210000000000004,17.2375,18.0,2021-06-25 03:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.3,16.23,16.240000000000002,17.3,18.075,2021-06-25 04:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.3,16.26,16.270000000000003,17.3375,18.1,2021-06-25 04:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.2,16.290000000000003,16.300000000000004,17.3625,18.1625,2021-06-25 04:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.2,16.32,16.330000000000002,17.3625,18.1625,2021-06-25 04:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.3,16.35,16.360000000000003,17.425,18.2125,2021-06-25 05:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.3,16.380000000000003,16.390000000000004,17.45,18.3,2021-06-25 05:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.4,16.410000000000004,16.420000000000005,17.45,18.3,2021-06-25 05:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.4,16.440000000000005,16.450000000000006,17.5125,18.325,2021-06-25 05:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.6,16.470000000000006,16.480000000000008,17.5375,18.3125,2021-06-25 06:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.6,16.500000000000004,16.510000000000005,17.6,18.425,2021-06-25 06:15:00
